Player,Age,Nation,Pos,Team,League,Preferred_Foot,Wage,Value,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Cmp,Att,Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,A-xAG,KP,1/3,PPA,CrsPA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,90s_Gls,90s_Ast,90s_G+A,90s_G-PK
Rodrigo Bentancur,28.0,URU,"CDM, CM",Tottenham Hotspur,Premier League,Right,5.200.000,20.500.000,20.0,17.0,1410.0,15.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.12,0.12,0.26,0.12,0.26,18.0,4.0,44.4,1.14,0.26,0.22,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,42.0,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,7.0,0.0,0.0,0.0,3,21.0,1,1.2,21.0,21.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06,0.06,0.13,0.06
Rodrigo Bogarín,28.0,PAR,"CAM, RM, RW, CM",Barracas Central,Liga Argentina,Right,Sin Dato,Sin Dato,18.0,14.0,1251.0,6.95,1.5,0.0,1.5,1.5,0.0,0.0,1.0,0.0,0.105,0.0,0.105,0.105,0.105,22.5,9.0,101.775,3.2700000000000005,2.7750000000000004,0.0525,0.15,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19.5,0.0,0.0,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,3.0,0.0,0.0,0.0,4,26.5,4,1.75,20.0,26.0,-3.0,-0.22,0.36,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07,0.0,0.07,0.07
Rodrigo De Paul,31.0,ARG,"CM, CDM, RM, CAM",Inter Miami,Serie A,Right,832.000,30.000.000,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0,,0,1.5,4.0,5.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Dourado,31.0,BRA,"CAM, CM",Club Atlético Sarmiento,Liga Argentina,Desconocido,Sin Dato,Sin Dato,23.0,19.0,1739.0,9.65,0.0,4.5,4.5,0.0,0.0,0.0,7.0,1.0,0.0,0.4499999999999999,0.4499999999999999,0.0,0.4499999999999999,24.0,9.0,62.475,1.1625,0.4575,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,23.0,2.0,0.0,0.0,0.0,1.0,4,27.0,0,2.25,22.0,26.0,-2.0,-0.12,-1.04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16,0.16,0.0
Rodrigo Fernández,30.0,URU,"CDM, CM",Independiente,Liga Argentina,Right,364.000,1.200.000,6.0,3.0,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.23,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,3,20.0,2,1.67,4.0,3.0,1.0,0.27,-0.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo González,25.0,ARG,"CM, CDM",Cádiz CF,Segunda División,Right,104.000,875.000,6.0,6.0,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.585,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,19.0,0.0,0.0,0.0,0,,1,0.5,2.0,6.0,-4.0,-0.79,0.26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Herrera,25.0,ARG,"CDM, CM",Newell's Old Boys,Liga Argentina,Right,260.000,1.900.000,7.0,6.0,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.255,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,7.0,0.0,0.0,0.0,1,26.0,1,0.29,4.0,13.0,-9.0,-1.49,-0.47,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Mendoza,20.0,ESP,"CM, RM, CAM, CDM",Atlético Madrid,La Liga,Right,Sin Dato,Sin Dato,19.0,9.0,963.0,5.3500000000000005,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.22,0.0,0.22,0.22,0.22,28.0,4.0,18.2,2.85,0.23,0.09,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,20.0,2.0,19.0,0.0,0.0,0.0,10,29.0,3,1.94,11.0,18.0,-3.5,-1.025,-2.95,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09,0.0,0.09,0.09
Rodrigo Mora,18.0,POR,"CAM, LW, CM, ST",FC Porto,Primeira Liga,Right,520.000,24.500.000,20.0,10.0,851.0,9.5,1.5,1.5,3.0,1.5,0.0,0.0,0.0,0.0,0.165,0.165,0.315,0.165,0.315,36.0,7.5,31.200000000000003,3.81,0.795,0.06,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,16.5,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,43.0,0.0,0.0,0.0,10,26.0,4,2.8,20.0,4.0,16.0,1.69,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11,0.11,0.21,0.11
Rodrigo Nestor,25.0,BRA,"CAM, LM, CM",Bahia,Brasileirao,Left,676.000,2.600.000,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,2,3.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Pinheiro,23.0,POR,"RB, CM",Famalicão,Primeira Liga,Right,416.000,4.000.000,20.0,20.0,1760.0,19.6,1.5,3.0,4.5,1.5,0.0,0.0,3.0,0.0,0.075,0.15,0.2249999999999999,0.075,0.2249999999999999,9.0,3.0,49.95,0.4649999999999999,0.15,0.255,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,37.5,0.0,0.0,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,44.0,29.0,1.0,55.0,0.0,0.0,1.0,0,,0,1.5,22.0,14.0,8.0,0.41,0.41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05,0.1,0.15,0.05
Rodrigo Ribeiro,20.0,POR,"ST, CAM, LW",FC Augsburg,Bundesliga,Right,Sin Dato,Sin Dato,4.0,2.0,213.0,2.4,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.7,0.0,1.7,1.7,1.7,20.0,12.0,120.0,8.46,5.08,0.4,0.66,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2,33.0,9,2.25,3.0,3.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.85,0.0,0.85,0.85
Rodrigo Riquelme,25.0,ESP,"LM, CAM, LW",Real Betis Balompié,La Liga,Right,1.300.000,10.000.000,18.0,7.0,621.0,6.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28,34.0,10.0,58.8,4.92,1.44,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,17.0,0.0,0.0,0.0,11,15.0,6,1.78,6.0,8.0,-2.0,-0.29,-0.92,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.14,0.14,0.0
Rodrigo Villagra,25.0,ARG,"CAM, ST, CM",Internacional,Serie A,Left,1.196.000,2.600.000,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Zalazar,26.0,URU,"CAM, CM, RW",Sporting Clube de Braga,Primeira Liga,Right,936.000,23.000.000,22.0,18.0,1622.0,18.0,19.5,4.5,24.0,7.5,8.0,8.0,5.0,0.0,1.08,0.255,1.335,0.42,0.66,90.0,36.0,60.0,4.995,1.995,0.12,0.315,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,41.0,6.0,59.0,0.0,0.0,0.0,4,37.0,1,1.77,35.0,20.0,15.0,0.83,-1.18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.72,0.17,0.89,0.28
Rodrigues,28.0,BRA,"CM, LM, CAM",Al-Najma SC,Liga MX,Right,624.000,3.200.000,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,,2,1.0,0.0,2.0,-2.0,-4.0,-5.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rogelio González,21.0,MEX,"LW, RW, CAM, LM",Wolverhampton Wanderers,Premier League,Left,572.000,1.200.000,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.72,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,4,3.0,0.0,0.0,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rojendro Oudsten,18.0,SUR,"CM, CDM",Telstar,Eredivisie,Right,44.200,550.000,3.0,0.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.65,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,27.0,16,1.0,2.0,2.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolando Mandragora,28.0,ITA,"CM, CDM",Fiorentina,Serie A,Left,2.288.000,7.500.000,26.0,23.0,1850.0,20.6,12.0,2.0,14.0,10.0,1.0,1.0,5.0,0.0,0.58,0.1,0.68,0.48,0.58,104.0,24.0,46.2,5.06,1.16,0.2,0.84,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,43.0,0.0,60.0,0.0,0.0,0.0,3,45.0,0,0.81,21.0,30.0,-9.0,-0.44,0.03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.29,0.05,0.34,0.24
Roman Květ,28.0,CZE,"CM, ST, CDM, CAM",FCV Dender EH,Liga MX,Right,468.000,1.700.000,27.0,26.0,2200.0,24.4,6.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.24,0.0,0.24,0.24,0.24,52.5,15.0,42.900000000000006,2.145,0.615,0.165,0.6000000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,25.5,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,19.0,4.0,80.0,0.0,0.0,0.0,1,26.0,0,0.67,18.0,41.0,-23.0,-0.94,-0.94,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.16,0.0,0.16,0.16
Roman Murcy,20.0,FRA,"CM, CDM",ESTAC Troyes,Ligue 2,Right,46.800,350.000,4.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,6.0,11,1.5,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Neustädter,38.0,RUS,"CB, CDM, CM",KVC Westerlo,Liga MX,Right,260.000,250.000,9.0,8.0,648.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,49.95,0.63,0.21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1,18.0,12,1.56,10.0,11.0,-1.0,-0.14,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romano Schmid,26.0,AUT,"CAM, CM",SV Werder Bremen,Bundesliga,Right,1.560.000,18.500.000,24.0,24.0,2105.0,23.4,4.0,12.0,16.0,0.0,2.0,3.0,4.0,0.0,0.18,0.52,0.68,0.0,0.52,80.0,28.0,70.0,3.42,1.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,23.0,5.0,131.0,0.0,0.0,0.0,0,,0,0.92,23.0,42.0,-19.0,-0.81,-0.81,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09,0.26,0.34,0.0
Romelle Donovan,19.0,ENG,"RM, CAM, RW",Brentford,Premier League,Left,572.000,1.700.000,4.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,66.6,13.18,4.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,4,10.0,11,1.5,2.0,0.0,2.0,4.39,4.32,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roméo Lavia,22.0,BEL,"CDM, CM",Chelsea,Premier League,Right,3.588.000,27.000.000,5.0,1.0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4,20.0,2,1.8,1.0,3.0,-2.0,-1.45,-2.13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ron Schallenberg,27.0,GER,"CDM, CM, CB",FC Schalke 04,2.Bundesliga,Right,364.000,1.800.000,23.0,23.0,1950.0,21.7,0.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.075,0.075,0.0,0.075,21.0,3.0,21.450000000000003,0.975,0.135,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,45.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,2.0,0.0,0.0,0.0,0,,0,1.91,28.0,20.0,8.0,0.37,-1.77,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.05,0.05,0.0
Ronald Donkor,21.0,MLI,"CDM, CM",New York Red Bulls,MLS,Left,52.000,750.000,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,75.0,1.995,1.005,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,,0,3.0,2.0,1.0,1.0,0.67,-1.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaldo,29.0,BRA,"CAM, RM, CM",Botafogo / Internacional,Serie A,Right,3.068.000,35.500.000,7.0,6.0,497.0,2.75,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.8,0.0,0.8,0.8,0.8,10.0,2.0,40.0,1.98,0.4,0.4,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1,13.0,0,2.83,6.0,6.0,0.0,-0.06,-0.12,2.0,0.67,13.0,11.0,84.6,2.0,1.0,0.0,1.0,33.3,0.0,0.0,0.0,0.18,0.0,0.18,0.18
